id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:26017	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26017	26017	"Arbusto 2 m de altura, capitulescencias blancas, con tonos rosa en la parte externa, ramas jóvenes con indumento ocre"	722	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	María Malagón	2019-02-18	cf. glyptophlebia	Ageratina glyptophlebia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Ageratina	glyptophlebia	Especie		(B.L. Rob.) R.M. King & H. Rob.	
UPTC:26:26149	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26149	26149	"Arbusto escandente, flores blancas con puntos lila al interior de la corola, creciendo en borde de quebrada"	723	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros, borde de quebrada"	3128	3128	3505	5°57'19.2''N | 72°59'25.3''W	5°57'19.2''N	72°59'25.3''W	Grados minutos segundos	WGS84	5.9553333	-72.9903611	WGS84				Minthostachys	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Minthostachys		Género	sp.		
UPTC:26:26051	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26051	26051	"Hierba 1 m de altura, toda la planta con indumento blanquecino, capitulescencias amarillo crema"	724	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros, borde de quebrada"	3128	3128	3505	5°57'19.2''N | 72°59'25.3''W	5°57'19.2''N	72°59'25.3''W	Grados minutos segundos	WGS84	5.9553333	-72.9903611	WGS84	María Malagón	2019-02-15		Gnaphalium elegans	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Gnaphalium	elegans	Especie		Kunth	
UPTC:26:26016	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26016	26016	"Hierba 15 cm, tallos rojizos, flor con pétalos lila, frutos inmaduros verde claro, rojizos hacia el ápice, ápice de los lobulos del cáliz rojizo"	725	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros, borde de quebrada"	3128	3128	3505	5°57'19.2''N | 72°59'25.3''W	5°57'19.2''N	72°59'25.3''W	Grados minutos segundos	WGS84	5.9553333	-72.9903611	WGS84	María Malagón	2019-02-01		Geranium holosericeum	Plantae	Magnoliophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	holosericeum	Especie		Willd. ex Spreng.	
UPTC:26:25914	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25914	25914	"Arbusto 1.5 m de altura, flores azules, planta con indumento blanquecino, frutos legumbres verde claro, pubescentes, creciendo en borde de quebrada"	726	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros, borde de quebrada"	3128	3128	3505	5°57'19.2''N | 72°59'25.3''W	5°57'19.2''N	72°59'25.3''W	Grados minutos segundos	WGS84	5.9553333	-72.9903611	WGS84				Lupinus	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus		Género	sp.		
UPTC:26:26024	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26024	26024	"Hierba 1.5 m de altura, tallos verde rojizos, pubescente, inflorescencias pegajosas, capítulos con lígulas amarillas, creciendo en borde de camino"	727	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84				Sigesbeckia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Sigesbeckia		Género	sp.		
UPTC:26:26142	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26142	26142	"Hierba 40 cm, flores color lila, más oscuras hacia la parte externa, creciendo en borde de camino"	728	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'15.7''N | 72°59'18.1''W	5°57'15.7''N	72°59'18.1''W	Grados minutos segundos	WGS84	5.9543611	-72.9883611	WGS84	Naisla Manrique	2019-02-20		Salvia carnea	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	carnea	Especie		Kunth	
UPTC:26:26039	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26039	26039	"Arbusto 1.30 m de altura, envés de las hojas verde claro, flores amarillas, cáliz verde claro, creciendo en borde de camino"	729	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'15.7''N | 72°59'18.1''W	5°57'15.7''N	72°59'18.1''W	Grados minutos segundos	WGS84	5.9543611	-72.9883611	WGS84	María Malagón	2019-01-29		Calceolaria microbefaria	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Calceolariaceae	Calceolaria	microbefaria	Especie		Kraenzl.	
UPTC:26:26075	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26075	26075	"Hierba 80 cm de talla, cáliz verde, morado oscuro hacia el ápice de los lóbulos, corola roja, estambres morados, creciendo en borde de camino"	730	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	Naisla Manrique	2019-02-20		Salvia xeropapillosa	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	xeropapillosa	Especie		Fern.Alonso	
UPTC:26:26090	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26090	26090	"Hierba 60 cm de talla, cáliz verde claro, morado hacia el ápice, corola roja, planta pubescente, creciendo en borde de camino"	731	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	Naisla Manrique	2019-02-20		Salvia xeropapillosa	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	xeropapillosa	Especie		Fern.Alonso	
UPTC:26:26040	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26040	26040	"Hierba 1.6 m de altura, flores amarillas, labio inferior mayor, lóbulos del caliz verde claro, grandes, creciendo en borde de camino"	732	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	María Malagón	2019-01-29		Calceolaria trilobata	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Calceolariaceae	Calceolaria	trilobata	Especie		Hemsl.	
UPTC:26:25892	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25892	25892	"Hierba suculenta, 50 cm de talla, creciendo en paredón en borde de camino, raquis de la inflorescencia 60 cm, flores color naranja"	733	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	María Malagón	2019-01-30	cf. bicolor	Echeveria bicolor	Plantae	Magnoliophyta	Magnoliopsida	Saxifragales	Crassulaceae	Echeveria	bicolor	Especie		(Kunth) E. Walther.	
UPTC:26:26041	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26041	26041	"Hierba 50 cm, flores amarillas, cáliz verde claro, lóbulos pequeños, creciendo en borde de camino"	734	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	María Malagón	2019-01-29		Calceolaria adenocalyx	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Calceolariaceae	Calceolaria	adenocalyx	Especie		Molau	
UPTC:26:26085	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26085	26085	"Arbusto de ramas escandentes, 1.6 m de altura, flores verde amarillento, péndulas, bajo las hojas, creciendo en borde de camino"	735	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-06	8:00/16:00	2018	12	06			SA	Colombia	CO	Boyacá	Cerinza	"Vereda Toba, camino al bosque de siete cueros"	3128	3128	3505	5°57'14.9''N | 72°59'12.1''W	5°57'14.9''N	72°59'12.1''W	Grados minutos segundos	WGS84	5.9541389	-72.9866944	WGS84	Sofía Gómez-Parra	2019-02-11		Salpichroa tristis	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Salpichroa	tristis	Especie		Miers	
