id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	sampleSizeValue	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28033	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28033	28033		D.A-Moreno 4707	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Saxícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Herbertus	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		Género	sp.		Hepática
UPTC:26:28034	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28034	28034		D.A-Moreno 4708	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Reofilo	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Sphagnum	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum		Género	sp.		Musgo
UPTC:26:28035	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28035	28035		D.A-Moreno 4709	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Bazzania	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae	Bazzania		Género	sp.		Hepática
UPTC:26:28036	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28036	28036		D.A-Moreno 4710	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28037	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28037	28037		D.A-Moreno 4711	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Sphagnum	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum		Género	sp.		Musgo
UPTC:26:28038	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28038	28038		D.A-Moreno 4712	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Orthotrichaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae			Familia			Musgo
UPTC:26:28039	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28039	28039		D.A-Moreno 4713	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3862	3862	3862	5°50'17.1''N | 72°42'34.2''W	5°50'17.1''N	72°42'34.2''W	Grados minutos segundos	WGS84	5.8380833	-72.7095	WGS84	D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:28040	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28040	28040		D.A-Moreno 4714	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28041	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28041	28041		D.A-Moreno 4715	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia		Género	sp.		Hepática
UPTC:26:28042	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28042	28042		D.A-Moreno 4716	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Orthotrichaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae			Familia			Musgo
UPTC:26:28043	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28043	28043		D.A-Moreno 4717	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:28044	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28044	28044		D.A-Moreno 4718	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Madera en descomposición	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:28045	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28045	28045		D.A-Moreno 4719	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Sphagnum	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum		Género	sp.		Musgo
UPTC:26:28046	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28046	28046		D.A-Moreno 4720	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28047	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28047	28047		D.A-Moreno 4721	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:28048	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28048	28048		D.A-Moreno 4722	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28049	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28049	28049		D.A-Moreno 4723	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Lophocoleaceae	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophocoleaceae			Familia			Hepática
UPTC:26:28050	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28050	28050		D.A-Moreno 4724	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Neckeraceae	Plantae	Bryophyta	Bryopsida	Hypnales	Neckeraceae			Familia			Musgo
UPTC:26:28051	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28051	28051		D.A-Moreno 4725	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28052	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28052	28052		D.A-Moreno 4726	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28053	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28053	28053		D.A-Moreno 4727	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Marchantia	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia		Género	sp.		Hepática
UPTC:26:28054	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28054	28054		D.A-Moreno 4728	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Radula	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula		Género	sp.		Hepática
UPTC:26:28055	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28055	28055		D.A-Moreno 4729	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28056	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28056	28056		D.A-Moreno 4730	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Sematophyllaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae			Familia			Musgo
UPTC:26:28057	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28057	28057		D.A-Moreno 4731	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Madera en descomposición	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Hypnaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae			Familia			Musgo
UPTC:26:28058	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28058	28058		D.A-Moreno 4732	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Pilotrichaceae	Plantae	Bryophyta	Bryopsida	Hookeriales	Pilotrichaceae			Familia			Musgo
UPTC:26:28059	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28059	28059		D.A-Moreno 4733	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3493	3493	3493	5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28060	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28060	28060		D.A-Moreno 4734	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:28061	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28061	28061		D.A-Moreno 4735	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Fissidens	Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens		Género	sp.		Musgo
UPTC:26:28062	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28062	28062		D.A-Moreno 4736	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Hypnaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae			Familia			Musgo
UPTC:26:28063	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28063	28063		D.A-Moreno 4737	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28064	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28064	28064		D.A-Moreno 4738	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Madera en descomposición	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28065	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28065	28065		D.A-Moreno 4739	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:28066	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28066	28066		D.A-Moreno 4740	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:28067	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28067	28067		D.A-Moreno 4741	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Orthotrichaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae			Familia			Musgo
UPTC:26:28068	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28068	28068		D.A-Moreno 4742	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Brachytheciaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae			Familia			Musgo
UPTC:26:28069	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28069	28069		D.A-Moreno 4743	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda San Isidro		2840	2840	2840	5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
