id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28867	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28867	28867		D.A-Moreno 5079	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Fissidens	Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens		Género	sp.		Musgo
UPTC:26:28868	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28868	28868		D.A-Moreno 5080	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Racopilum	Plantae	Bryophyta	Equisetopsida	Hypnodendrales	Racopilaceae	Racopilum		Género	sp.		Musgo
UPTC:26:28869	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28869	28869		D.A-Moreno 5081	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:28870	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28870	28870		D.A-Moreno 5082	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28871	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28871	28871		D.A-Moreno 5083	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28872	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28872	28872		D.A-Moreno 5084	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Amblystegiaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae			Familia			Musgo
UPTC:26:28873	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28873	28873		D.A-Moreno 5085	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia		Género	sp.		Hepática
UPTC:26:28874	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28874	28874		D.A-Moreno 5086	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Sematophyllaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae			Familia			Musgo
UPTC:26:28875	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28875	28875		D.A-Moreno 5087	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Brachytheciaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae			Familia			Musgo
UPTC:26:28876	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28876	28876		D.A-Moreno 5088	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Terrícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Meteoriaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Meteoriaceae			Familia			Musgo
UPTC:26:28877	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28877	28877		D.A-Moreno 5089	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Pilotrichaceae	Plantae	Bryophyta	Bryopsida	Hookeriales	Pilotrichaceae			Familia			Musgo
UPTC:26:28878	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28878	28878		D.A-Moreno 5090	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28879	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28879	28879		D.A-Moreno 5091	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28880	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28880	28880		D.A-Moreno 5092	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Symphyogyna	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae	Symphyogyna		Género	sp.		Hepática
UPTC:26:28881	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28881	28881		D.A-Moreno 5093	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28882	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28882	28882		D.A-Moreno 5094	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28883	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28883	28883		D.A-Moreno 5095	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Marchantiaceae	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Marchantiaceae			Familia			Hepática
UPTC:26:28884	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28884	28884		D.A-Moreno 5096	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Monoclea	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Monocleaceae	Monoclea		Género	sp.		Hepática
UPTC:26:28885	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28885	28885		D.A-Moreno 5097	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28886	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28886	28886		D.A-Moreno 5098	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28887	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28887	28887		D.A-Moreno 5099	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Pyrrhobryum	Plantae	Bryophyta	Bryopsida	Rhizogoniales	Rhizogoniaceae	Pyrrhobryum		Género	sp.		Musgo
UPTC:26:28888	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28888	28888		D.A-Moreno 5100	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lepidoziaceae	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae			Familia			Hepática
UPTC:26:28889	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28889	28889		D.A-Moreno 5101	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Leucobryaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae			Familia			Musgo
UPTC:26:28890	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28890	28890		D.A-Moreno 5102	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Pallaviciniaceae	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae			Familia			Hepática
UPTC:26:28891	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28891	28891		D.A-Moreno 5103	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:28892	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28892	28892		D.A-Moreno 5104	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Sematophyllum	Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae	Sematophyllum		Género	sp.		Musgo
UPTC:26:28893	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28893	28893		D.A-Moreno 5105	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28894	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28894	28894		D.A-Moreno 5106	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Amblystegiaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae			Familia			Musgo
UPTC:26:28895	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28895	28895		D.A-Moreno 5107	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Metzgeria	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Metzgeriaceae	Metzgeria		Género	sp.		Hepática
UPTC:26:28896	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28896	28896		D.A-Moreno 5108	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28897	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28897	28897		D.A-Moreno 5109	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28898	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28898	28898		D.A-Moreno 5110	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia		Género	sp.		Hepática
UPTC:26:28899	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28899	28899		D.A-Moreno 5111	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, sendero de Corpoboyacá		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84			WGS84	Por verificar	D. A. Moreno			Monoclea	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Monocleaceae	Monoclea		Género	sp.		Hepática
