id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationRemarks	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:25731	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25731	25731	Bejuco, flores anaranjadas, frutos inmaduros verdes, maduros púrpura	774	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-17	8:00/16:00	2018	10	17	Pastizal y bosque mixto		SA	Colombia	CO	Boyacá	Arcabuco	Vereda Gausa	2870	2870	2984	5°46'3.9''N | 73°25'5.3''W	5°46'3.9''N	73°25'5.3''W	Grados minutos segundos	WGS84	5.76775	-73.4181389	WGS84	María Malagón	2018-11-14		cf. setacea	Bomarea setacea	Plantae	Magnoliophyta	Liliopsida	Liliales	Alstroemeriaceae	Bomarea	setacea	Especie		(Ruiz & Pav.) Herb.	
UPTC:26:25729	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25729	25729	Arbusto de 4 m, flores blancas con anteras amarillas	775	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-17	8:00/16:00	2018	10	17	Pastizal y bosque mixto		SA	Colombia	CO	Boyacá	Arcabuco	Vereda Gausa	2870	2870	2984	5°46'3.9''N | 73°25'5.3''W	5°46'3.9''N	73°25'5.3''W	Grados minutos segundos	WGS84	5.76775	-73.4181389	WGS84	María Malagón	2018-11-13			Sambucus nigra	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Adoxaceae	Sambucus	nigra	Especie		L.	
UPTC:26:25502	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25502	25502	Arbusto de 1 m, venas de las hojas rojas, flores moradas, frutos rojos	776	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-17	8:00/16:00	2018	10	17	Pastizal y bosque mixto		SA	Colombia	CO	Boyacá	Arcabuco	Vereda Gausa	2870	2870	2984	5°46'3.9''N | 73°25'5.3''W	5°46'3.9''N	73°25'5.3''W	Grados minutos segundos	WGS84	5.76775	-73.4181389	WGS84	María Malagón	2018-11-28			Monnina lehmanniana	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Polygalaceae	Monnina	lehmanniana	Especie		Chodat	
UPTC:26:25470	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25470	25470	Fronda color café, tornandose amarillo hacia el ápice	777	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-17	8:00/16:00	2018	10	17	Pastizal y bosque mixto		SA	Colombia	CO	Boyacá	Arcabuco	Vereda Gausa	2870	2870	2984	5°46'3.9''N | 73°25'5.3''W	5°46'3.9''N	73°25'5.3''W	Grados minutos segundos	WGS84	5.76775	-73.4181389	WGS84	Sofía Gómez-Parra	2018-11-20			Hymenophyllum plumosum	Plantae	Monilophyta	Polypodiopsida	Hymenophyllales	Hymenophyllaceae	Hymenophyllum	plumosum	Especie		Kaulf.	
UPTC:26:25458	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25458	25458	Epífita, amento verde	778	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Naisla Manrique	2018-11-23			Peperomia quadrifolia	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	quadrifolia	Especie		(L.) Kunth	
UPTC:26:25491	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25491	25491	Epífita, flores vinotinto con caudas amarillas	779	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Naisla Manrique	2018-11-23		cf. medusa	Masdevallia medusa	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Masdevallia	medusa	Especie		Luer. & R. Escobar	
UPTC:26:25728	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25728	25728	Arbusto de 1.5 m, tallo rojizo hacia el ápice, botones florales verdes	780	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-11-13			Viburnum triphyllum	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	triphyllum	Especie		Benth.	
UPTC:26:25512	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25512	25512	Arbusto de 1 m, flores rojas, estambres amarillos	781	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-11-30			Plutarchia coronaria	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Plutarchia	coronaria	Especie		(Linden) A.C. Sm.	
UPTC:26:25483	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25483	25483	Epífita	782	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Sofía Gómez-Parra	2018-11-16			Equisetum bogotense	Plantae	Equisetophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	bogotense	Especie		Kunth	
UPTC:26:25838	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25838	25838	Árbol de 10 m, hojas con envés amarillo, frutos maduros verdes	783	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Juan Carlos Penagos	2018-11-16			Ocotea caesariata	Plantae	Magnoliophyta	Magnoliopsida	Laurales	Lauraceae	Ocotea	caesariata	Especie		van der Werff	
UPTC:26:25481	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25481	25481	Roseta, hojas lustrosas, frutos verdes	784	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Sofía Gómez-Parra	2018-11-16			Acaena cylindristachya	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	cylindristachya	Especie		Ruiz & Pav.	
UPTC:26:25509	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25509	25509	Epífita, flores verde-amarillo con coloraciones café	785	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Naisla Manrique	2018-11-23			Cyrtochilum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Cyrtochilum		Género	sp.		
UPTC:26:25748	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25748	25748	Roseta, hojas lustrosas, capitulescencia amarilla	787	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-12-01			Espeletia argentea	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	argentea	Especie		Bonpl.	
UPTC:26:25726	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25726	25726	Arbusto de 3 m de altura, inflorescencia 40 cm amarilla	788	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-12-01		cf. murilloi	Espeletia murilloi	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	murilloi	Especie		Cuatrec.	
UPTC:26:25812	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25812	25812	Árbol de 9 m, flores rosadas, estilo amarillo, pedicelo rojizo	789	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-11-16			Vallea stipularis	Plantae	Magnoliophyta	Magnoliopsida	Oxalidales	Elaeocarpaceae	Vallea	stipularis	Especie		L. f.	
UPTC:26:25795	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25795	25795	Arbusto de aromático de 2 m de altura, frutos verdes	790	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-11-29			Morella funckii	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Myricaceae	Morella	funckii	Especie		(Chev.) Parra-Os.	
UPTC:26:25497	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25497	25497	Arbusto de 2 m, hojas con envés blanquecino, frutos verde y morado oscuro	791	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-11-16			Berberis rigidifolia	Plantae	Magnoliophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	rigidifolia	Especie		Kunth ex DC.	
UPTC:26:25469	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25469	25469	Epífita, escamas del rizoma pardas, soros café	792	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Sofía Gómez-Parra	2018-11-20			Campyloneurum densifolium	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Campyloneurum	densifolium	Especie		(Hieron.) Lellinger	
UPTC:26:25511	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25511	25511	Hierba creciendo en pastizal, envés de las hojas con coloraciones rojizas, flores amarillas	793	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	María Malagón	2018-11-16			Calceolaria mexicana	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Calceolariaceae	Calceolaria	mexicana	Especie		Benth.	
UPTC:26:25504	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25504	25504	Hierba 80 cm, ápice del tallo rojizo, flores moradas con estambres amarillos	794	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-18	8:00/16:00	2018	10	18	Bosque mixto, páramo		SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Barbara	3245	3245	3245	5°45'56.3''N | 73°21'50.1''W	5°45'56.3''N	73°21'50.1''W	Grados minutos segundos	WGS84	5.7656389	-73.3639167	WGS84	Sofía Gómez-Parra	2018-11-20			Iridaceae	Plantae	Magnoliophyta	Liliopsida	Asparagales	Iridaceae			Familia			
