id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:27820	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27820	27820		D.A-Moreno 4494	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Rhodobryum grandifolium	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Rhodobryum	grandifolium	Especie		(Taylor.) Schimp.	Musgo
UPTC:26:27821	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27821	27821		D.A-Moreno 4495	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Frullania peruviana	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	peruviana	Especie		Gottsche	Hepática
UPTC:26:27822	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27822	27822		D.A-Moreno 4496	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Metzgeria fruticola	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Metzgeriaceae	Metzgeria	fruticola	Especie		Spruce	Hepática
UPTC:26:27823	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27823	27823		D.A-Moreno 4497	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Frullania ecklonii	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	ecklonii	Especie		(Spreng.) Spreng	Hepática
UPTC:26:27824	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27824	27824		D.A-Moreno 4498	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Mittenothamnium reptans	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Mittenothamnium	reptans	Especie		(Hedw.) Cardot	Musgo
UPTC:26:27825	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27825	27825		D.A-Moreno 4499	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Brachymenium speciosum	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Brachymenium	speciosum	Especie		(Hook & Wilson.) Steere	Musgo
UPTC:26:27826	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27826	27826		D.A-Moreno 4500	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:27827	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27827	27827		D.A-Moreno 4501	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Plagiomnium rhynchophorum	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium	rhynchophorum	Especie		(Harv.) T.J. Kop.	Musgo
UPTC:26:27828	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27828	27828		D.A-Moreno 4502	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27829	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27829	27829		D.A-Moreno 4503	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Radula voluta	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula	voluta	Especie		Taylor.	Hepática
UPTC:26:27830	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27830	27830		D.A-Moreno 4504	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27831	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27831	27831		D.A-Moreno 4505	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:27832	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27832	27832		D.A-Moreno 4506	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Syzygiella autumnalis	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jamesoniellaceae	Syzygiella	autumnalis	Especie		(DC.) K. Feldberg et al.	Hepática
UPTC:26:27833	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27833	27833		D.A-Moreno 4507	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:27834	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27834	27834		D.A-Moreno 4508	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Racomitrium crispipilum	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium	crispipilum	Especie		(Taylor.) A. Jaeger	Musgo
UPTC:26:27835	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27835	27835		D.A-Moreno 4509	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27836	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27836	27836		D.A-Moreno 4510	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Cryptolophocolea martiana	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophocoleaceae	Cryptolophocolea	martiana	Especie		(Nees.) L. Söderst et al.	Hepática
UPTC:26:27837	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27837	27837		D.A-Moreno 4511	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Meteoridium remotifolium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Meteoridium	remotifolium	Especie		(Müll. Hal.) Manuel	Musgo
UPTC:26:27838	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27838	27838		D.A-Moreno 4512	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27839	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27839	27839		D.A-Moreno 4513	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27840	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27840	27840		D.A-Moreno 4514	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Meteoridium remotifolium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Meteoridium	remotifolium	Especie		(Müll. Hal.) Manuel	Musgo
UPTC:26:27841	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27841	27841		D.A-Moreno 4515	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Meteoridium remotifolium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Meteoridium	remotifolium	Especie		(Müll. Hal.) Manuel	Musgo
UPTC:26:27842	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27842	27842		D.A-Moreno 4516	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Fissidens curvatus	Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens	curvatus	Especie		Hornsch.	Musgo
UPTC:26:27843	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27843	27843		D.A-Moreno 4517	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Aptychella proligera	Plantae	Bryophyta	Bryopsida	Hypnales	Pylaisiadelphaceae	Aptychella	proligera	Especie		(Broth.) Herzog	Musgo
UPTC:26:27844	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27844	27844		D.A-Moreno 4518	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Cortícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Meteoridium remotifolium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Meteoridium	remotifolium	Especie		(Müll. Hal.) Manuel	Musgo
UPTC:26:27845	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27845	27845		D.A-Moreno 4519	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Madera en descomposición	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Cryptolophocolea martiana	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophocoleaceae	Cryptolophocolea	martiana	Especie		(Nees.) L. Söderst et al.	Hepática
UPTC:26:27846	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27846	27846		D.A-Moreno 4520	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27847	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27847	27847		D.A-Moreno 4521	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Rhizogonium novae-hollandiae	Plantae	Bryophyta	Bryopsida	Rhizogoniales	Rhizogoniaceae	Rhizogonium	novae-hollandiae	Especie		(Brid.) Brid.	Musgo
UPTC:26:27848	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27848	27848		D.A-Moreno 4522	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Reofilo	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia		Género	sp.		Hepática
UPTC:26:27849	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27849	27849		D.A-Moreno 4523	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Symphyogyna brasiliensis	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae	Symphyogyna	brasiliensis	Especie		Nees.	Hepática
UPTC:26:27850	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27850	27850		D.A-Moreno 4524	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Syzygiella autumnalis	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jamesoniellaceae	Syzygiella	autumnalis	Especie		(DC.) K. Feldberg et al.	Hepática
UPTC:26:27851	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27851	27851		D.A-Moreno 4525	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Reofilo	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Syzygiella autumnalis	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jamesoniellaceae	Syzygiella	autumnalis	Especie		(DC.) K. Feldberg et al.	Hepática
UPTC:26:27852	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27852	27852		D.A-Moreno 4526	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28	Bosque en regeneración	Madera en descomposición	SA	Colombia	CO	Boyacá	Monguí	Vereda Duzgua		3298	3298	3298	5°44.103'N | 72°49.640'W	5°44.103'N	72°49.640'W	Grados minutos segundos	WGS84	5.73505	-72.8273333	WGS84		D. A. Moreno			Plagiomnium rhynchophorum	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium	rhynchophorum	Especie		(Harv.) T.J. Kop.	Musgo
UPTC:26:27853	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27853	27853		D.A-Moreno 4527	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01	Arbustal	Saxícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Vallado		3944	3944	3944	5°42.356'N | 72°48.565'W	5°42.356'N	72°48.565'W	Grados minutos segundos	WGS84	5.7059333	-72.8094167	WGS84		D. A. Moreno			Grimmia longirostris	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Grimmia	longirostris	Especie		Hook.	Musgo
UPTC:26:27854	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27854	27854		D.A-Moreno 4528	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01	Arbustal	Terrícola	SA	Colombia	CO	Boyacá	Monguí	Vereda Vallado		3944	3944	3944	5°42.356'N | 72°48.565'W	5°42.356'N	72°48.565'W	Grados minutos segundos	WGS84	5.7059333	-72.8094167	WGS84		D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
