id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;otherCatalogNumbers;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:25154;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25154;25154;Hierba de 20 cm de altura, tallo rojizo, flores lilas solitarias;242;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Sofía Gómez-Parra;2018-08-22;cf. alonsoi;Geranium alonsoi;Plantae;Magnoliophyta;Magnoliopsida;Geraniales;Geraniaceae;Geranium;alonsoi;Especie;Nan;Aedo;Nan
UPTC:26:25155;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25155;25155;Arbusto de 2 m de altura, frutos verdes;286;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Macrocarpaea glabra;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Gentianaceae;Macrocarpaea;glabra;Especie;Nan;(L.f.) Gilg;Nan
UPTC:26:25156;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25156;25156;Arbusto de 1 m de altura, flores rosadas;279;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;cf. elegans;Ageratina elegans;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Ageratina;elegans;Especie;Nan;(Kunth) R.M. King & H. Rob.;Nan
UPTC:26:25157;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25157;25157;Flores blancas, frutos verdes inmaduros;277;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Naisla Manrique;2018-05-30;;Ageratina gracilis;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Ageratina;gracilis;Especie;Nan;(Kunth) R.M. King & H. Rob.;Nan
UPTC:26:25158;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25158;25158;Hierba bejucosa con tallo rojizo, flores blancas;280;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Humberto Mendoza;2018-05-30;;Ageratina gracilis;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Ageratina;gracilis;Especie;Nan;(Kunth) R.M. King & H. Rob.;Nan
UPTC:26:25159;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25159;25159;Hierba de 60 cm, tallo morado hacia el ápice, fotones florales morados;238;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;María Malagón;2018-09-05;cf. subruncinatus;Senecio subruncinatus;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Senecio;subruncinatus;Especie;Nan;Greenm.;Nan
UPTC:26:25160;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25160;25160;Hierba 40 cm altura, flores con pétalos amarillos, peciolos rojizos;305;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Naisla Manrique;2018-05-30;;Munnozia senecionidis;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Munnozia;senecionidis;Especie;Nan;Benth.;Nan
UPTC:26:25161;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25161;25161;Epífita 60 cm de talla, hojas 80 cm de longitud, inflorescencia rojiza;323;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Tillandsia turneri;Plantae;Magnoliophyta;Liliopsida;Poales;Bromeliaceae;Tillandsia;turneri;Especie;Nan;Baker;Nan
UPTC:26:25162;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25162;25162;Roseta con hojas de 20 cm de longitud, inflorescencia 1 m de altura, flores con pétalos verde amarillos, estambres amarillos, estigma verde;346;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Puya nitida;Plantae;Magnoliophyta;Liliopsida;Poales;Bromeliaceae;Puya;nitida;Especie;Nan;Mez;Nan
UPTC:26:25163;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25163;25163;Hierba 20 cm, tallo rojizo hacia el ápice, flores amarillas;321;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Jaegeria hirta;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Jaegeria;hirta;Especie;Nan;(Lag.) Less.;Nan
UPTC:26:25164;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25164;25164;Planta aromática, hojas pubescentes blanquecinas, inflorescencia amarilla, 40 cm de longitud;362;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;cf. murilloi;Espeletia murilloi;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Espeletia;murilloi;Especie;Nan;Cuatrec.;Nan
UPTC:26:25165;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25165;25165;Hierba 50 cm de talla, flores blancas con sépalos verdes;365;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Naisla Manrique;2018-05-30;;Hieracium;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Hieracium;;Género;sp.;;Nan
UPTC:26:25166;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25166;25166;Hierba 20 a 40 cm altura, flores amarillas;350;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;"Humberto Mendoza; María Malagón; Sofía Gómez-Parra";2018-05-04;;Hypericum strictum;Plantae;Magnoliophyta;Magnoliopsida;Malpighiales;Hypericaceae;Hypericum;strictum;Especie;Nan;Kunth;Nan
UPTC:26:25167;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25167;25167;Hierba 30 cm de talla, flores amarillas;349;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Hypericum cardonae;Plantae;Magnoliophyta;Magnoliopsida;Malpighiales;Hypericaceae;Hypericum;cardonae;Especie;Nan;Cuatrec.;Nan
UPTC:26:25168;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25168;25168;Hierba creciendo en áreas húmedas, flores con pétalos morados;330;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Lupinus bogotensis;Plantae;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;bogotensis;Especie;Nan;Benth.;Nan
UPTC:26:25169;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25169;25169;Arbusto de 3 m altura, flores verdes con estambres color crema;364;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Macrocarpaea glabra;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Gentianaceae;Macrocarpaea;glabra;Especie;Nan;(L.f.) Gilg;Nan
UPTC:26:25170;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25170;25170;Hierba 40 cm altura, pétalos blancos con venas lilas;358;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Gentianella corymbosa;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Gentianaceae;Gentianella;corymbosa;Especie;Nan;(Kunth) Weaver & Ruedenberg;Nan
UPTC:26:25171;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25171;25171;Arbusto de 60 cm de talla, frutos verdes claro con cáliz rojizo y pedicelo rojizo;316;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Glossoloma ichthyoderma;Plantae;Magnoliophyta;Magnoliopsida;Lamiales;Gesneriaceae;Glossoloma;ichthyoderma;Especie;Nan;(Hanst.) J.L.Clark;Nan
UPTC:26:25172;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25172;25172;Flores lilas pubescentes en el lado dorsal;380;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;4/08/2018;8:00/16:00;2018;8;4;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, sector La Mesa;3043;3043;;5°23'28.9''N | 73°14'55.1''W;5°23'28.9''N;73°14'55.1''W;Grados minutos segundos;WGS84;53913611;-732486389;WGS84;Sofía Gómez-Parra;2018-05-30;;Salvia carnea;Plantae;Magnoliophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;carnea;Especie;Nan;Kunth;Nan
UPTC:26:25173;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25173;25173;Hierba bejucosa, hojas de la base con envés oscuro, frutos naranjas;356;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Galium hypocarpium;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Rubiaceae;Galium;hypocarpium;Especie;Nan;(L.) Griseb.;Nan
UPTC:26:25174;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25174;25174;Hierba 60 cm de talla. Inflorescencia con flores moradas.;332;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Orthrosanthus chimboracensis;Plantae;Magnoliophyta;Liliopsida;Asparagales;Iridaceae;Orthrosanthus ;chimboracensis ;Especie;Nan;(Kunth) Baker;Nan
UPTC:26:25175;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25175;25175;Árbol 8 m altura, envés de las hojas color claro, frutos verdes;312;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Brunellia trigyna;Plantae;Magnoliophyta;Magnoliopsida;Oxalidales;Brunelliaceae;Brunellia;trigyna;Especie;Nan;Cuatrec.;Nan
UPTC:26:25176;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25176;25176;Hierba bejucosa, flores rosadas campanuladas, con estigma oscuro;389;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;4/08/2018;8:00/16:00;2018;8;4;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, sector La Mesa;3043;3043;;5°23'28.9''N | 73°14'55.1''W;5°23'28.9''N;73°14'55.1''W;Grados minutos segundos;WGS84;53913611;-732486389;WGS84;Sofía Gómez-Parra;2018-05-30;;Siphocampylus scandens;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Campanulaceae;Siphocampylus;scandens;Especie;Nan;(Kunth) G. Don;Nan
UPTC:26:25177;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25177;25177;Arbusto de 4 m altura, frutos verdes;313;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Hedyosmum goudotianum;Plantae;Magnoliophyta;Magnoliopsida;Chloranthales;Chloranthaceae;Hedyosmum;goudotianum;Especie;Nan;Solms;Nan
UPTC:26:25178;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25178;25178;Árbol 7 m altura, hojas con envés marrón, frutos marrones;302;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Naisla Manrique;2018-05-30;;Clethra fimbriata;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Clethraceae;Clethra;fimbriata;Especie;Nan;Kunth;Nan
UPTC:26:25179;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25179;25179;Arbusto de 1.5 m altura, flores rojizas;361;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Sofía Gómez-Parra;2018-05-30;;Weinmannia fagaroides;Plantae;Magnoliophyta;Magnoliopsida;Oxalidales;Cunoniaceae;Weinmannia;fagaroides;Especie;Nan;Kunth;Nan
UPTC:26:25180;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25180;25180;Hierba rastera aromática, tallo rojizo, flores rosado blanquecino;384;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;4/08/2018;8:00/16:00;2018;8;4;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, sector La Mesa;3043;3043;;5°23'28.9''N | 73°14'55.1''W;5°23'28.9''N;73°14'55.1''W;Grados minutos segundos;WGS84;53913611;-732486389;WGS84;Sofía Gómez-Parra;2018-05-30;;Pilea pubescens;Plantae;Magnoliophyta;Magnoliopsida;Rosales;Urticaceae;Pilea;pubescens;Especie;Nan;Liebm.;Nan
UPTC:26:25181;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25181;25181;Hierba arrosetada de 3 cm de talla, inflorescencia entre 2 a 5 cm de altura blanca;355;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Cristian Castro;2018-05-30;;Paepalanthus karstenii;Plantae;Magnoliophyta;Liliopsida;Poales;Eriocaulaceae;Paepalanthus ;karstenii;Especie;Nan;Ruhland;Nan
UPTC:26:25182;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25182;25182;Flores blancas;335;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda El Plan, zona fronteriza entre las veredas de El Plan y Albañil;3110;3110;;5°22'38.8''N | 73°15'15.1''W;5°22'38.8''N;73°15'15.1''W;Grados minutos segundos;WGS84;53774444;-732541944;WGS84;Cristian Castro;2018-05-30;;Cerastium arvense;Plantae;Magnoliophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Cerastium;arvense;Especie;Nan;L.;Nan
