id,type,language,institutionID,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,occurrenceStatus,preparations,disposition,otherCatalogNumbers,samplingProtocol,samplingEffort,eventDate,eventTime,year,month,day,habitat,eventRemarks,continent,country,countryCode,stateProvince,county,locality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationQualifier,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,identificationRemarks,georeferenceVerificationStatus,verbatimLocality,sampleSizeValue
UPTC:26:25488,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25488,25488,"Terrestre, brácteas florales púrpura, flores blancas, columna púrpura",740,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-16,8:00/16:00,2018,10,16,Bosque de roble,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Centro,2847.0,2847.0,2847.0,5°45'31''N | 73°25'30.4''W,5°45'31''N,73°25'30.4''W,Grados minutos segundos,WGS84,5.7586111,-73.4251111,WGS84,Naisla Manrique,2018-11-23,0,Elleanthus smithii,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Elleanthus,smithii,Especie,0,Schltr.,0,0.0,,,
UPTC:26:25487,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25487,25487,"Epífita, flores rojas con el ápice de la columna morado oscuro, pedicelo blanco con venas rojizas",741,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-16,8:00/16:00,2018,10,16,Bosque de roble,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Centro,2847.0,2847.0,2847.0,5°45'31''N | 73°25'30.4''W,5°45'31''N,73°25'30.4''W,Grados minutos segundos,WGS84,5.7586111,-73.4251111,WGS84,Naisla Manrique,2018-11-23,0,Epidendrum oxysepalum,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,oxysepalum,Especie,0,Hágsater & E. Santiago,0,0.0,,,
UPTC:26:25484,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25484,25484,"Terrestre, flores amarillas con la columna rojiza, pedicelo verde",742,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-16,8:00/16:00,2018,10,16,Bosque de roble,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Centro,2847.0,2847.0,2847.0,5°45'31''N | 73°25'30.4''W,5°45'31''N,73°25'30.4''W,Grados minutos segundos,WGS84,5.7586111,-73.4251111,WGS84,Naisla Manrique,2018-11-23,0,Epidendrum,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,0,Género,sp.,0,0,0.0,,,
UPTC:26:25463,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25463,25463,"Árbol de 6 m, hojas con envés color café claro, botones florales verdes, estambres amarillos, pétalos blancos",743,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-16,8:00/16:00,2018,10,16,Bosque de roble,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Centro,2847.0,2847.0,2847.0,5°45'31''N | 73°25'30.4''W,5°45'31''N,73°25'30.4''W,Grados minutos segundos,WGS84,5.7586111,-73.4251111,WGS84,Sofía Gómez-Parra,2018-11-16,0,Oreopanax incisus,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,incisus,Especie,0,(Schult.) Decne. & Planch.,0,0.0,,,
UPTC:26:25474,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25474,25474,"Árbol de 8 m, aromático, frutos rojos",744,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-29,0,Siparuna lozaniana,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Siparunaceae,Siparuna,lozaniana,Especie,0,S.S. Renner & Hausner,0,0.0,,,
UPTC:26:25705,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25705,25705,"Hierba creciendo en pastizal, frutos verde-rojizos con remanentes de estambres amarillos",745,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-28,0,Rumex acetosella,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,acetosella,Especie,0,L.,0,0.0,,,
UPTC:26:25496,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25496,25496,"Epífita, brácteas pardas, pétalos verdes, columna café claro",746,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Naisla Manrique,2018-11-23,cf. ligulata,Stelis ligulata,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Stelis,ligulata,Especie,0,(Lindl.) Pridgeon & M.W.Chase,0,0.0,,,
UPTC:26:25786,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25786,25786,"Árbol de 10 m, hojas con envés claro, sépalos amarillos, pétalos rojos en la parte dorsal y color crema en la parte ventral, estrambres color crema con anteras cafés",747,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Humberto Mendoza,2018-11-29,0,Chalybea macrocarpa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Chalybea,macrocarpa,Especie,0,(L. Uribe) M.E. Morales & Penneys,0,0.0,,,
UPTC:26:25566,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25566,25566,"Arbusto de 4 m, hojas con coloraciones rojizas, venas rojizas, sépalos verdes, pétalos rojo claro, botones florales morado-blanco",748,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Humberto Mendoza,2018-11-29,cf. lancifolia,Cinchona lancifolia,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Cinchona,lancifolia,Especie,0,Mutis,0,0.0,,,
UPTC:26:25459,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25459,25459,"Hierba con tallo rojizo, flores rosadas, sépalos rosados",749,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-29,0,Gaultheria erecta,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Ericaceae,Gaultheria,erecta,Especie,0,Vent.,0,0.0,,,
UPTC:26:25712,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25712,25712,"Arbusto de 3 m, pedicelo púrpura, pétalos púrpura con el ápice blanco, estambres blancos con anteras negras",750,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Sofía Gómez-Parra,2018-11-16,0,Palicourea,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,0,Género,sp.,0,0,0.0,,,
UPTC:26:25513,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25513,25513,"Arbusto, sépalos verdes, pétalos con la base rosada y el ápice amarillo, estambres rojos",751,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-30,cf. pubiflora,Macleania pubiflora,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Ericaceae,Macleania,pubiflora,Especie,0,Benth.,0,0.0,,,
UPTC:26:25510,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25510,25510,"Arbusto de 3 m, pétalos blancos, sépalos café, estambres verdes, anteras amarillas",752,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-17,0,Clethra mexicana,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Clethraceae,Clethra,mexicana,Especie,0,DC.,0,0.0,,,
UPTC:26:25493,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25493,25493,"Epífita, inflorescencia 40 cm, pétalos amarillos, columna verde",753,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Naisla Manrique,2018-11-23,0,Stelis,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Stelis,0,Género,sp.,0,0,0.0,,,
UPTC:26:25499,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25499,25499,"Escamas del rizoma café claro, soros café claro, raquis negro",755,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-12-17,0,Serpocaulon sessilifolium,Plantae,Monilophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Serpocaulon,sessilifolium,Especie,0,(Desv.) A.R. Sm.,0,0.0,,,
UPTC:26:25460,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25460,25460,"Terrestre 35 cm, sépalos verdes, pétalos amarillos",756,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Naisla Manrique,2018-11-23,0,Stenorrhynchos,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Stenorrhynchos,0,Género,sp.,0,0,0.0,,,
UPTC:26:25788,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25788,25788,"Árbol de 10 m, botones florales rosados, pétalos rosados con la parte ventral blanca",757,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Humberto Mendoza,2018-11-29,0,Axinaea macrophylla,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Axinaea,macrophylla,Especie,0,(Naudin) Triana,0,0.0,,,
UPTC:26:25471,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25471,25471,"Epífita, soros café claro",758,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Sofía Gómez-Parra,2018-11-20,0,Vittaria graminifolia,Plantae,Monilophyta,Polypodiopsida,Polypodiales,Pteridaceae,Vittaria,graminifolia,Especie,0,Kaulf.,0,0.0,,,
UPTC:26:25462,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25462,25462,"Árbol de 8 m, hojas con envés amarillo, botones florales verde-amarillo",759,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Sofía Gómez-Parra,2018-11-17,0,Oreopanax bogotensis,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,bogotensis,Especie,0,Cuatrec.,0,0.0,,,
UPTC:26:25835,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25835,25835,"Hierba 70 cm, flores púrpura, anteras morado oscuro",760,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-26,0,Gladiolus communis,Plantae,Magnoliophyta,Liliopsida,Asparagales,Iridaceae,Gladiolus,communis,Especie,0,L.,0,0.0,,,
UPTC:26:25741,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25741,25741,"Hierba, capitulescencia morado claro",762,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-12-01,0,Ageratina gracilis,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ageratina,gracilis,Especie,0,(Kunth) R.M. King & H. Rob.,0,0.0,,,
UPTC:26:25500,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25500,25500,"Hierba, pedicelo rojizo, flores púrpura con estilo rosado",763,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Sofía Gómez-Parra,2018-11-17,0,Pelargonium,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,0,Género,sp.,0,0,0.0,,,
UPTC:26:25770,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25770,25770,"Arbusto de 2 m, inflorescencia amarilla",764,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-12-01,0,Espeletiopsis corymbosa,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Espeletiopsis,corymbosa,Especie,0,(Bonpl.) Cuatrec.,0,0.0,,,
UPTC:26:25713,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25713,25713,"Arbusto, pétalos blancos, estambres blancos con anteras amarillas y cafés",765,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Humberto Mendoza,2018-11-29,0,Dioicodendron dioicum,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Dioicodendron,dioicum,Especie,0,(K. Schum. & K. Krause) Steyerm.,0,0.0,,,
UPTC:26:25752,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25752,25752,"Hierba aromática, ligulas amarillas, flores tubulosas verdes",766,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-30,0,Gnaphalium cheiranthifolium,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Gnaphalium,cheiranthifolium,Especie,0,Lam.,0,0.0,,,
UPTC:26:25480,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25480,25480,"Hierba con tallo rojizo, botones florales verdes",767,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Sofía Gómez-Parra,2018-11-16,0,Lachemilla fulvescens,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Lachemilla,fulvescens,Especie,0,(L.M.Perry) Rothm.,0,0.0,,,
UPTC:26:25494,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25494,25494,"Terrestre, pétalos anaranjados",768,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Naisla Manrique,2018-11-23,0,Elleanthus aurantiacus,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Elleanthus,aurantiacus,Especie,0,(Lindl.) Rchb.f.,0,0.0,,,
UPTC:26:25505,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25505,25505,"Bejuco, hojas con envés blanquecino, flor tubular rosada, estambres blancos, anteras amarillas, estigma verde",769,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-28,0,Passiflora lanata,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,lanata,Especie,0,(Juss.) Poir.,0,0.0,,,
UPTC:26:25478,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25478,25478,"Arbusto de 4 m, amento verde",770,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,Naisla Manrique,2018-11-23,0,Piper bogotense,Plantae,Magnoliophyta,Magnoliopsida,Piperales,Piperaceae,Piper,bogotense,Especie,0,C.DC.,0,0.0,,,
UPTC:26:25733,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25733,25733,"Hierba arrosetada, infrutescencia 120 cm color verde-café",771,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-14,0,Eryngium humboldtii,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,humboldtii,Especie,0,F. Delaroche,0,0.0,,,
UPTC:26:25727,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25727,25727,"Arbusto de 5 m, frutos verdes",772,Sofía Gómez | María Malagón | Aura Robles,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-10-17,8:00/16:00,2018,10,17,Pastizal y bosque mixto,0,SA,Colombia,CO,Boyacá,Arcabuco,Vereda Gausa,2870.0,2870.0,2984.0,5°46'3.9''N | 73°25'5.3''W,5°46'3.9''N,73°25'5.3''W,Grados minutos segundos,WGS84,5.76775,-73.4181389,WGS84,María Malagón,2018-11-13,0,Viburnum triphyllum,Plantae,Magnoliophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,triphyllum,Especie,0,Benth.,0,0.0,,,
